Customer_ID,Age,Gender,Income,Skin_Type,Previous_Cosmetic_Purchases,Purchase_Frequency,Monthly_Spend,Purchased_New_Product,Age_Group
CUST07301,34,Female,28900.0,Normal,2.0,0.14,100.0,0,26-35
CUST05351,26,Male,34600.0,Oily,6.0,0.57,210.0,1,26-35
CUST06873,30,Male,69200.0,Combination,4.0,0.39,,0,26-35
CUST07430,44,Male,15600.0,Normal,7.0,0.57,260.0,0,36-45
CUST02472,27,Male,50400.0,Combination,5.0,0.36,,0,26-35
CUST05082,25,Female,57900.0,Combination,3.0,0.31,170.0,1,18-25
CUST08298,29,Male,57900.0,Sensitive,2.0,0.17,140.0,0,26-35
CUST05448,32,Female,43000.0,Dry,6.0,0.46,130.0,1,26-35
CUST01397,39,Male,48900.0,Combination,5.0,0.33,160.0,1,36-45
CUST04078,27,Female,80200.0,Oily,4.0,0.33,170.0,0,26-35
CUST04719,35,Female,40800.0,Dry,,0.2,100.0,1,26-35
CUST03690,47,Male,44000.0,Normal,9.0,0.75,290.0,0,46-55
CUST01043,40,Female,30800.0,,4.0,0.42,110.0,1,36-45
CUST03621,36,Female,65500.0,Normal,2.0,0.08,100.0,0,36-45
CUST05016,27,Female,32900.0,Oily,9.0,0.82,210.0,1,26-35
CUST07319,22,Female,48800.0,Combination,3.0,0.31,130.0,1,18-25
CUST00258,28,Female,24000.0,Normal,5.0,0.46,170.0,1,26-35
CUST07349,38,Female,45400.0,Sensitive,2.0,0.04,100.0,0,36-45
CUST08654,18,Female,19100.0,Dry,1.0,0.14,100.0,1,18-25
CUST07882,41,Female,31900.0,Oily,2.0,0.02,100.0,0,36-45
CUST09456,39,Female,21900.0,Dry,4.0,0.29,150.0,1,36-45
CUST02090,37,Female,68300.0,Sensitive,6.0,0.51,220.0,0,36-45
CUST07766,32,Female,37800.0,Oily,3.0,0.3,140.0,1,26-35
CUST00504,18,Female,52500.0,Dry,2.0,0.18,120.0,1,18-25
CUST03430,41,Female,26600.0,Dry,3.0,0.17,100.0,1,36-45
CUST08852,37,Female,29400.0,Oily,,0.22,120.0,1,36-45
CUST01346,57,Female,52400.0,Dry,5.0,0.43,150.0,0,56+
CUST05981,24,Male,60800.0,Oily,6.0,0.59,300.0,1,18-25
CUST05091,35,Male,21900.0,Oily,2.0,0.17,100.0,1,26-35
CUST02249,31,Female,36300.0,Combination,2.0,0.18,100.0,1,26-35
CUST08346,42,Female,26700.0,Combination,4.0,0.35,160.0,1,36-45
CUST00373,0,Female,18600.0,Dry,1.0,0.14,100.0,0,36-45
CUST08490,18,Male,22100.0,Oily,1.0,0.05,100.0,1,18-25
CUST06135,40,Female,30000.0,Oily,6.0,0.46,190.0,1,36-45
CUST02007,31,Male,33500.0,Dry,5.0,0.37,160.0,1,26-35
CUST08113,26,Male,55000.0,Sensitive,3.0,0.25,150.0,1,26-35
CUST03781,36,Male,83800.0,Dry,7.0,0.59,290.0,1,36-45
CUST05852,44,Female,76100.0,Oily,6.0,0.5,300.0,1,36-45
CUST09055,37,Female,47500.0,Combination,7.0,0.56,200.0,1,36-45
CUST06127,41,Female,123500.0,Combination,3.0,0.24,230.0,0,36-45
CUST02103,24,Female,38500.0,Oily,2.0,0.25,100.0,1,18-25
CUST00998,33,Male,55400.0,Dry,5.0,0.4,150.0,1,26-35
CUST08222,25,Male,44500.0,Combination,,0.41,210.0,1,18-25
CUST08820,18,Male,54700.0,Oily,1.0,0.12,100.0,0,18-25
CUST01177,24,Female,40400.0,Oily,5.0,0.46,160.0,1,18-25
CUST00552,38,Male,,,2.0,0.15,100.0,0,36-45
CUST00745,33,Female,55500.0,Dry,3.0,0.27,180.0,1,26-35
CUST05618,31,Female,39600.0,Dry,3.0,0.36,100.0,0,26-35
CUST03140,54,Male,24000.0,Oily,3.0,0.28,140.0,0,46-55
CUST02904,26,Female,37800.0,Oily,3.0,0.26,100.0,1,26-35
CUST08036,18,Male,45700.0,Combination,7.0,0.62,140.0,1,18-25
CUST09049,37,Male,15000.0,Dry,4.0,0.36,100.0,1,36-45
CUST06132,34,Female,19400.0,Combination,7.0,0.57,300.0,1,26-35
CUST06907,21,Male,44100.0,Normal,1.0,0.02,100.0,0,18-25
CUST07679,28,Female,29200.0,Combination,4.0,0.36,130.0,0,26-35
CUST07611,31,Male,54800.0,Combination,6.0,0.56,200.0,0,26-35
CUST04363,28,Female,,Dry,5.0,0.37,180.0,1,26-35
CUST05364,28,Female,22500.0,Sensitive,4.0,0.32,120.0,1,26-35
CUST05406,45,Female,73000.0,Combination,3.0,0.32,150.0,0,36-45
CUST05502,18,Male,33100.0,Sensitive,3.0,0.26,140.0,0,18-25
CUST05024,21,Female,23800.0,Oily,8.0,0.59,170.0,1,18-25
CUST03019,36,Female,58400.0,Normal,10.0,0.9,430.0,1,36-45
CUST00694,18,Male,52800.0,Dry,4.0,0.34,170.0,1,18-25
CUST02534,34,Female,30100.0,Oily,6.0,0.46,230.0,0,26-35
CUST04566,33,Male,41400.0,Oily,2.0,0.14,110.0,1,26-35
CUST00983,35,Male,23400.0,Combination,0.0,0.0,100.0,1,26-35
CUST08023,40,Female,21500.0,Normal,2.0,0.17,110.0,0,36-45
CUST00080,29,Male,53700.0,Oily,5.0,0.35,130.0,1,26-35
CUST04768,44,Female,19300.0,Dry,4.0,0.3,160.0,1,36-45
CUST03534,36,Female,30300.0,Combination,6.0,0.51,,1,36-45
CUST09515,27,Female,24800.0,Combination,2.0,0.19,100.0,0,26-35
CUST09476,29,Male,38700.0,Combination,2.0,0.26,120.0,1,26-35
CUST03161,31,Female,23500.0,Normal,4.0,0.29,,0,26-35
CUST05704,32,Female,59000.0,Dry,1.0,0.12,100.0,1,26-35
CUST05000,22,Female,103000.0,Dry,,0.72,310.0,1,18-25
CUST00262,29,Male,38100.0,Normal,5.0,0.48,190.0,0,26-35
CUST02143,62,,35000.0,Sensitive,4.0,0.31,190.0,0,56+
CUST06366,28,Male,36600.0,Combination,4.0,0.34,120.0,1,26-35
CUST02269,18,Female,39300.0,Oily,3.0,0.27,100.0,0,18-25
CUST00446,18,Female,37600.0,,8.0,0.59,180.0,1,18-25
CUST05207,18,Female,24300.0,Combination,2.0,0.21,100.0,1,18-25
CUST04506,50,Male,30000.0,Combination,2.0,0.03,110.0,1,46-55
CUST03542,36,Female,40000.0,Combination,5.0,0.4,110.0,1,36-45
CUST06691,29,Male,23400.0,Dry,4.0,0.32,100.0,1,26-35
CUST07440,45,Female,66500.0,Combination,1.0,0.13,110.0,1,36-45
CUST01702,27,Male,48000.0,Sensitive,3.0,0.24,160.0,1,26-35
CUST02527,31,Male,38300.0,Combination,2.0,0.18,100.0,0,26-35
CUST00069,41,Male,22000.0,Normal,5.0,0.41,160.0,1,36-45
CUST01169,27,Female,20400.0,Combination,5.0,0.55,150.0,1,26-35
CUST00049,39,Female,26800.0,Oily,3.0,0.24,100.0,1,36-45
CUST01054,59,Male,34900.0,Oily,5.0,0.45,150.0,1,56+
CUST00085,19,Male,36500.0,Oily,8.0,0.71,320.0,1,18-25
CUST00881,34,Male,81600.0,Dry,7.0,0.59,310.0,0,26-35
CUST02652,18,Male,33100.0,Sensitive,5.0,0.45,,0,18-25
CUST04683,25,Male,30600.0,Oily,2.0,0.12,100.0,1,18-25
CUST02440,31,Male,17100.0,Normal,7.0,0.56,200.0,1,26-35
CUST04408,35,Male,78900.0,Oily,,0.24,170.0,0,26-35
CUST06250,35,female,38200.0,Combination,8.0,0.72,260.0,1,26-35
CUST01468,18,Male,63000.0,,3.0,0.24,120.0,0,18-25
CUST06587,41,Female,26300.0,Combination,3.0,0.27,100.0,1,36-45
CUST03083,35,Female,55400.0,Combination,3.0,0.26,,1,26-35
CUST02442,38,Female,81800.0,Dry,8.0,0.67,420.0,1,36-45
CUST06200,34,Male,68500.0,Normal,2.0,0.25,120.0,0,26-35
CUST00231,18,Female,22100.0,Normal,3.0,0.21,110.0,0,18-25
CUST01321,24,Male,,Dry,0.0,0.0,100.0,0,18-25
CUST00042,38,Female,40200.0,Dry,3.0,0.33,110.0,1,36-45
CUST00778,36,Male,28700.0,Normal,5.0,0.41,140.0,1,36-45
CUST08988,18,Female,23100.0,Combination,3.0,0.25,130.0,0,18-25
CUST08598,38,Male,92000.0,Combination,2.0,0.16,110.0,0,36-45
CUST01730,32,Female,37900.0,Normal,3.0,0.23,120.0,0,26-35
CUST04708,28,Male,31300.0,Combination,2.0,0.18,100.0,1,26-35
CUST00580,36,Male,106800.0,Combination,6.0,0.49,230.0,0,36-45
CUST03915,18,Male,29800.0,Sensitive,5.0,0.36,130.0,1,18-25
CUST07597,32,Male,80700.0,Normal,5.0,0.4,200.0,1,26-35
CUST08982,34,Male,26700.0,Combination,3.0,0.3,110.0,0,26-35
CUST03101,21,Female,36900.0,Oily,7.0,0.62,210.0,1,18-25
CUST01492,32,Female,37300.0,Combination,3.0,0.27,120.0,0,26-35
CUST07641,28,Female,114900.0,Oily,2.0,0.11,,1,26-35
CUST08625,20,Female,59300.0,Combination,2.0,0.15,,0,18-25
CUST00062,28,Male,39600.0,Combination,6.0,0.46,270.0,1,26-35
CUST04440,21,Female,43700.0,Sensitive,5.0,0.41,190.0,0,18-25
CUST04478,26,Male,79800.0,Dry,7.0,0.62,260.0,0,26-35
CUST06968,18,Female,28200.0,,5.0,0.5,160.0,1,18-25
CUST00403,41,Male,73900.0,Oily,1.0,0.13,100.0,0,36-45
CUST00333,24,Female,52400.0,Oily,4.0,0.37,180.0,1,18-25
CUST02085,43,Female,27600.0,Sensitive,2.0,0.1,100.0,1,36-45
CUST09407,29,Female,50300.0,Oily,4.0,0.34,210.0,1,26-35
CUST00165,41,Male,17000.0,Normal,6.0,0.47,160.0,0,36-45
CUST04292,18,Male,34500.0,Combination,2.0,0.19,100.0,0,18-25
CUST02716,33,Male,,Normal,3.0,0.26,180.0,1,26-35
CUST08961,30,Male,36800.0,Normal,5.0,0.45,150.0,0,26-35
CUST08704,45,Male,48300.0,Combination,4.0,0.31,150.0,1,36-45
CUST02756,19,Female,55400.0,Normal,6.0,0.44,190.0,0,18-25
CUST05501,27,Male,41500.0,Normal,2.0,0.16,110.0,1,26-35
CUST07108,36,Female,39200.0,Sensitive,3.0,0.24,140.0,0,36-45
CUST01335,37,Female,73100.0,,4.0,0.38,140.0,0,36-45
CUST07276,26,Female,58500.0,Sensitive,4.0,0.25,210.0,1,26-35
CUST01660,33,,37900.0,Combination,6.0,0.53,230.0,1,26-35
CUST03644,25,Female,67200.0,Oily,5.0,0.41,210.0,0,18-25
CUST00754,55,Male,62300.0,Dry,5.0,0.47,220.0,0,46-55
CUST06642,29,Female,65700.0,Dry,2.0,0.25,130.0,0,26-35
CUST00707,22,Male,73800.0,Oily,5.0,0.38,200.0,0,18-25
CUST03065,29,Female,49400.0,Oily,5.0,0.43,150.0,1,26-35
CUST08596,30,Female,39800.0,Oily,,0.2,100.0,1,26-35
CUST09915,37,Female,33300.0,Sensitive,4.0,0.25,100.0,1,36-45
CUST09622,34,Female,100300.0,Oily,7.0,0.66,320.0,0,26-35
CUST03543,30,Female,15700.0,Normal,1.0,0.1,100.0,1,26-35
CUST09596,31,Male,65400.0,Oily,3.0,0.2,180.0,1,26-35
CUST09021,37,Female,24400.0,Normal,5.0,0.45,130.0,1,36-45
CUST01835,38,Female,31600.0,Dry,7.0,0.59,260.0,1,36-45
CUST05360,31,Female,37100.0,Normal,4.0,0.32,140.0,0,26-35
CUST05475,35,Female,40700.0,Oily,6.0,0.42,240.0,1,26-35
CUST05857,41,Female,63100.0,Combination,2.0,0.19,110.0,0,36-45
CUST04538,35,,107900.0,Dry,2.0,0.36,150.0,1,26-35
CUST05126,48,Female,63900.0,Combination,3.0,0.34,200.0,0,46-55
CUST07002,22,Female,35800.0,Sensitive,10.0,0.9,,1,18-25
CUST07306,27,Male,29300.0,Combination,3.0,0.18,150.0,1,26-35
CUST03129,24,Female,28300.0,Combination,5.0,0.37,140.0,0,18-25
CUST06649,21,Male,48900.0,Combination,,0.29,180.0,1,18-25
CUST04825,40,Male,19300.0,Oily,5.0,0.37,190.0,1,36-45
CUST02247,18,Male,69900.0,Oily,2.0,0.22,100.0,1,18-25
CUST00836,22,Female,33200.0,Combination,9.0,0.73,240.0,0,18-25
CUST08430,45,Male,30300.0,Oily,2.0,0.18,100.0,0,36-45
CUST06384,19,Male,45800.0,Oily,3.0,0.3,170.0,1,18-25
CUST00433,31,Female,43100.0,Oily,1.0,0.08,100.0,0,26-35
CUST05729,45,Male,45400.0,Oily,9.0,0.76,250.0,1,36-45
CUST08563,27,Female,40300.0,,2.0,0.12,100.0,0,26-35
CUST04878,38,Female,17600.0,Combination,2.0,0.17,100.0,1,36-45
CUST08389,37,Female,33400.0,Oily,6.0,0.6,140.0,0,36-45
CUST06261,26,Female,30300.0,Combination,5.0,0.46,130.0,0,26-35
CUST01194,40,Female,80300.0,Dry,4.0,0.29,170.0,0,36-45
CUST06995,40,Male,93900.0,Dry,1.0,0.15,120.0,0,36-45
CUST06714,23,Female,39700.0,Oily,5.0,0.36,220.0,1,18-25
CUST07920,57,Female,57300.0,Dry,3.0,0.24,130.0,0,56+
CUST05199,25,Male,30000.0,Dry,8.0,0.72,330.0,1,18-25
CUST03096,20,Female,46400.0,Normal,9.0,0.72,320.0,1,18-25
CUST08080,59,Female,22400.0,Sensitive,3.0,0.23,110.0,0,56+
CUST02730,18,Male,36100.0,Combination,2.0,0.12,100.0,1,18-25
CUST03496,32,Male,35700.0,Combination,3.0,0.24,100.0,0,26-35
CUST00434,18,Female,44200.0,Combination,5.0,0.39,140.0,0,18-25
CUST09439,43,Male,33000.0,Dry,0.0,0.04,,1,36-45
CUST08462,34,Male,19500.0,Oily,4.0,0.36,100.0,1,26-35
CUST09131,33,Female,52800.0,Combination,2.0,0.13,130.0,0,26-35
CUST00105,22,Female,38400.0,Combination,6.0,0.48,180.0,1,18-25
CUST06439,41,Female,41700.0,Oily,7.0,0.63,260.0,1,36-45
CUST01657,36,Female,36300.0,Normal,3.0,0.27,100.0,1,36-45
CUST01534,19,Male,64400.0,Oily,1.0,0.12,110.0,1,18-25
CUST04721,18,Male,34700.0,Sensitive,4.0,0.3,150.0,0,18-25
CUST01333,42,Female,55300.0,Oily,2.0,0.2,100.0,1,36-45
CUST08210,46,Female,24400.0,,1.0,0.12,100.0,1,46-55
CUST09507,29,Female,36900.0,Oily,7.0,0.56,250.0,1,26-35
CUST01444,48,Male,26500.0,Dry,1.0,0.03,100.0,0,46-55
CUST00215,28,Female,47200.0,Normal,6.0,0.54,240.0,1,26-35
CUST05404,32,Female,35600.0,Oily,5.0,0.36,240.0,0,26-35
CUST03406,18,Female,31100.0,Combination,10.0,0.96,290.0,1,18-25
CUST04533,52,Female,15000.0,Dry,5.0,0.37,110.0,0,46-55
CUST03828,35,Female,41100.0,Dry,3.0,0.28,,1,26-35
CUST01420,32,Female,50900.0,Oily,5.0,0.34,220.0,1,26-35
CUST03119,23,Male,,Sensitive,4.0,0.33,150.0,0,18-25
CUST09175,58,Male,32000.0,Sensitive,2.0,0.11,120.0,0,56+
CUST00182,34,Male,38200.0,Oily,4.0,0.33,130.0,1,26-35
CUST04000,18,Female,41800.0,Oily,5.0,0.4,160.0,0,18-25
CUST08738,48,Female,15900.0,Combination,2.0,0.24,100.0,0,46-55
CUST02447,28,Male,19900.0,Dry,4.0,0.33,120.0,0,26-35
CUST05369,32,Male,58400.0,Combination,4.0,0.33,160.0,0,26-35
CUST05217,23,Female,51500.0,Oily,2.0,0.24,100.0,1,18-25
CUST05734,32,Female,30400.0,Oily,5.0,0.44,200.0,1,26-35
CUST03598,26,Female,56700.0,Dry,1.0,0.09,100.0,0,26-35
CUST03092,25,Male,50500.0,Dry,4.0,0.35,180.0,1,18-25
CUST08044,18,Male,48200.0,Oily,5.0,0.41,220.0,1,18-25
CUST09550,27,Female,36500.0,Sensitive,6.0,0.44,200.0,0,26-35
CUST00071,18,Male,48600.0,Sensitive,3.0,0.22,150.0,1,18-25
CUST00545,29,Male,51000.0,Oily,4.0,0.24,130.0,1,26-35
CUST01205,25,Male,50200.0,Sensitive,4.0,0.37,200.0,0,18-25
CUST03131,39,Female,47800.0,Combination,8.0,0.67,330.0,1,36-45
CUST09144,36,Male,43900.0,Oily,3.0,0.21,100.0,1,36-45
CUST08958,43,Female,,Oily,3.0,0.19,100.0,0,36-45
CUST09772,45,Female,52200.0,Combination,5.0,0.43,250.0,1,36-45
CUST09660,46,Female,44400.0,Normal,3.0,0.28,160.0,0,46-55
CUST08365,35,Female,110300.0,Dry,5.0,0.49,270.0,1,26-35
CUST04961,25,Male,76000.0,Combination,7.0,0.57,170.0,1,18-25
CUST09141,38,Female,47600.0,Oily,1.0,0.1,100.0,0,36-45
CUST08751,18,Male,25600.0,Oily,1.0,0.07,100.0,0,18-25
CUST00878,30,Female,30800.0,Oily,3.0,0.21,100.0,1,26-35
CUST08128,47,Male,41400.0,Dry,3.0,0.25,110.0,0,46-55
CUST00197,39,Female,45200.0,Sensitive,5.0,0.32,180.0,1,36-45
CUST09786,34,Male,117100.0,Normal,6.0,0.46,,0,26-35
CUST03356,18,Female,59500.0,,5.0,0.5,220.0,0,18-25
CUST04695,31,Female,40000.0,Oily,4.0,0.26,170.0,0,26-35
CUST02572,39,Female,55700.0,Combination,3.0,0.27,100.0,1,36-45
CUST08041,27,Female,45500.0,Sensitive,3.0,0.21,150.0,1,26-35
CUST07302,25,Male,33200.0,Dry,6.0,0.45,230.0,0,18-25
CUST08666,18,Male,19800.0,Combination,6.0,0.47,130.0,1,18-25
CUST09406,18,Male,44500.0,Dry,5.0,0.38,210.0,0,18-25
CUST06214,34,Female,88300.0,Oily,7.0,0.67,,0,26-35
CUST04833,20,Male,17300.0,Oily,2.0,0.14,100.0,1,18-25
CUST05385,49,Female,33600.0,Oily,3.0,0.24,100.0,0,46-55
CUST07446,44,Female,33000.0,Combination,1.0,0.06,100.0,1,36-45
CUST02869,33,Female,36300.0,Normal,2.0,0.23,100.0,1,26-35
CUST02719,43,Female,43200.0,Normal,1.0,0.03,100.0,0,36-45
CUST08693,30,Male,66000.0,Combination,4.0,0.32,170.0,1,26-35
CUST05337,41,Female,29000.0,Normal,1.0,0.2,100.0,1,36-45
CUST04752,35,Male,44600.0,Combination,1.0,0.01,100.0,1,26-35
CUST09030,40,Female,37500.0,Dry,2.0,0.22,100.0,1,36-45
CUST03571,40,Male,46300.0,Normal,6.0,0.58,150.0,1,36-45
CUST08094,33,Female,29900.0,Combination,4.0,0.24,170.0,1,26-35
CUST02683,43,Female,45800.0,Oily,8.0,0.74,280.0,0,36-45
CUST09666,35,Female,56800.0,Combination,5.0,0.38,200.0,1,26-35
CUST03423,44,Male,25200.0,Normal,5.0,0.5,200.0,0,36-45
CUST06042,31,Female,42500.0,Normal,4.0,0.27,120.0,1,26-35
CUST04685,25,Male,39700.0,Combination,3.0,0.26,140.0,1,18-25
CUST00219,30,Male,20600.0,Sensitive,2.0,0.12,100.0,0,26-35
CUST04852,30,Male,76800.0,Oily,3.0,0.25,180.0,1,26-35
CUST06952,52,Female,38600.0,Sensitive,4.0,0.33,150.0,0,46-55
CUST07014,28,Female,45700.0,Normal,3.0,0.2,170.0,1,26-35
CUST02544,41,Female,41700.0,Oily,5.0,0.49,220.0,1,36-45
CUST09548,18,Male,34400.0,Normal,2.0,0.18,110.0,1,18-25
CUST01245,43,Male,44000.0,Dry,5.0,0.39,210.0,1,36-45
CUST00421,33,Female,51300.0,Combination,3.0,0.16,150.0,0,26-35
CUST06283,39,Male,81400.0,Oily,5.0,0.37,210.0,1,36-45
CUST02059,25,Female,77700.0,Oily,7.0,0.52,330.0,1,18-25
CUST09965,31,Female,32200.0,Dry,2.0,0.16,100.0,1,26-35
CUST09038,47,Female,33400.0,Dry,2.0,0.23,100.0,0,46-55
CUST03579,38,Male,61200.0,Normal,7.0,0.69,190.0,1,36-45
CUST04550,23,Male,68700.0,Sensitive,2.0,0.13,120.0,0,18-25
CUST01167,59,Male,20500.0,Dry,3.0,0.26,100.0,0,56+
CUST00255,29,Male,64000.0,Combination,5.0,0.49,190.0,1,26-35
CUST00416,34,Female,54300.0,Oily,4.0,0.28,100.0,0,26-35
CUST09213,41,Female,46300.0,Normal,4.0,0.38,180.0,1,36-45
CUST04053,36,Female,25900.0,Oily,3.0,0.27,120.0,1,36-45
CUST07436,18,Male,40500.0,Oily,6.0,0.47,180.0,1,18-25
CUST00760,37,Female,29600.0,Combination,3.0,0.25,100.0,0,36-45
CUST01386,33,Female,119000.0,Combination,6.0,0.5,240.0,0,26-35
CUST00655,38,Female,27300.0,Normal,2.0,0.12,100.0,1,36-45
CUST01202,27,Female,29300.0,Normal,7.0,0.51,230.0,0,26-35
CUST02414,18,Female,57600.0,Sensitive,5.0,0.38,220.0,1,18-25
CUST03974,51,Male,61700.0,Sensitive,4.0,0.28,140.0,0,46-55
CUST05810,21,Female,32300.0,Sensitive,4.0,0.33,110.0,0,18-25
CUST07875,32,Male,36800.0,Normal,4.0,0.35,170.0,0,26-35
CUST07817,39,Male,,Normal,5.0,0.43,100.0,1,36-45
CUST03108,33,Female,73300.0,Sensitive,3.0,0.25,150.0,0,26-35
CUST02831,22,Female,24700.0,Oily,6.0,0.49,190.0,1,18-25
CUST04731,30,Female,,Sensitive,3.0,0.29,100.0,1,26-35
CUST00329,19,Male,22100.0,Oily,2.0,0.09,100.0,0,18-25
CUST06001,34,Male,46100.0,Oily,5.0,0.39,170.0,1,26-35
CUST08561,43,Female,28500.0,Normal,4.0,0.29,130.0,1,36-45
CUST09769,37,Female,74900.0,Normal,3.0,0.24,190.0,0,36-45
CUST02064,36,Female,46700.0,Combination,7.0,0.56,300.0,1,36-45
CUST06628,29,Male,15000.0,Oily,4.0,0.28,150.0,1,26-35
CUST08930,24,Female,35300.0,Oily,7.0,0.6,290.0,1,18-25
CUST05616,28,Male,73000.0,Sensitive,2.0,0.18,120.0,1,26-35
CUST05383,25,Male,63700.0,Oily,4.0,0.31,170.0,0,18-25
CUST09429,19,Female,49600.0,Dry,6.0,0.54,220.0,1,18-25
CUST01282,18,Female,28800.0,Oily,2.0,0.26,100.0,1,18-25
CUST05118,30,Female,23700.0,Combination,4.0,0.35,140.0,1,26-35
CUST02637,28,Male,28800.0,,5.0,0.44,210.0,1,26-35
CUST03388,26,Female,84700.0,Oily,3.0,0.2,110.0,1,26-35
CUST06493,20,Male,47500.0,Combination,5.0,0.33,140.0,0,18-25
CUST04522,36,Male,24600.0,Combination,5.0,0.39,150.0,1,36-45
CUST02946,34,Male,42400.0,Sensitive,3.0,0.31,150.0,1,26-35
CUST09774,38,Male,45900.0,Dry,4.0,0.39,,1,36-45
CUST08679,18,Male,63100.0,Sensitive,9.0,0.59,260.0,1,18-25
CUST04809,26,Female,51700.0,Dry,4.0,0.37,180.0,0,26-35
CUST02664,18,Male,42000.0,Combination,0.0,0.0,100.0,0,18-25
CUST08318,18,Female,15000.0,Combination,2.0,0.11,100.0,1,18-25
CUST01283,18,Male,80800.0,Dry,7.0,0.71,260.0,1,18-25
CUST03545,29,Female,26600.0,Oily,6.0,0.49,220.0,1,26-35
CUST01363,18,Female,43300.0,Combination,9.0,0.74,360.0,0,18-25
CUST01438,18,Male,107300.0,Sensitive,3.0,0.18,240.0,1,18-25
CUST09668,42,Female,26500.0,Dry,4.0,0.45,140.0,0,36-45
CUST07047,38,Female,77200.0,Oily,1.0,0.07,100.0,0,36-45
CUST00057,29,Female,49500.0,Combination,4.0,0.39,170.0,1,26-35
CUST05480,21,Male,142700.0,Combination,1.0,0.07,150.0,1,18-25
CUST08516,18,Female,,Dry,5.0,0.41,220.0,0,18-25
CUST07424,34,Female,48100.0,Dry,6.0,0.47,190.0,1,26-35
CUST01845,18,Female,30900.0,Normal,4.0,0.28,170.0,0,18-25
CUST08823,29,Female,66200.0,Combination,4.0,0.3,160.0,1,26-35
CUST08611,56,Female,63900.0,Oily,5.0,0.48,260.0,0,56+
CUST05624,18,Female,27700.0,Sensitive,5.0,0.51,170.0,0,18-25
CUST02881,35,Female,93200.0,Combination,,0.19,150.0,0,26-35
CUST01744,18,Female,37700.0,Normal,1.0,0.1,100.0,1,18-25
CUST09998,33,Male,15500.0,Oily,2.0,0.14,100.0,0,26-35
CUST06202,23,Male,115700.0,Sensitive,4.0,0.25,170.0,0,18-25
CUST04227,36,Male,66200.0,Sensitive,5.0,0.37,160.0,1,36-45
CUST04346,36,Female,31500.0,Sensitive,4.0,0.37,140.0,0,36-45
CUST00741,43,Male,36500.0,Sensitive,3.0,0.31,140.0,0,36-45
CUST06428,20,Male,40700.0,Oily,2.0,0.23,100.0,0,18-25
CUST07460,31,Female,60100.0,Normal,1.0,0.07,110.0,0,26-35
CUST01625,34,Male,,Oily,5.0,0.36,130.0,0,26-35
CUST00525,47,Male,40700.0,Normal,5.0,0.38,150.0,0,46-55
CUST09000,33,MALE,34300.0,Dry,5.0,0.39,,1,26-35
CUST07620,47,Female,76300.0,Oily,2.0,0.12,110.0,1,46-55
CUST05539,38,Male,69200.0,Oily,0.0,0.0,100.0,0,36-45
CUST07406,29,Male,24800.0,Dry,3.0,0.21,100.0,1,26-35
CUST03258,50,Male,44100.0,Normal,4.0,0.24,130.0,0,46-55
CUST00436,25,Female,32900.0,Normal,2.0,0.16,100.0,0,18-25
CUST07964,20,Female,54100.0,Oily,10.0,0.84,400.0,1,18-25
CUST05063,21,Female,19400.0,Combination,4.0,0.25,180.0,0,18-25
CUST00309,38,Female,37200.0,Normal,4.0,0.38,110.0,1,36-45
CUST01566,25,Female,44000.0,Dry,3.0,0.3,150.0,1,18-25
CUST02632,21,Male,59700.0,Oily,10.0,0.77,,0,18-25
CUST09447,23,Female,30300.0,Normal,8.0,0.56,160.0,1,18-25
CUST04477,35,Female,40700.0,Dry,1.0,0.11,100.0,1,26-35
CUST00402,34,Female,18200.0,Combination,3.0,0.19,100.0,0,26-35
CUST07915,20,Male,33400.0,Combination,5.0,0.41,170.0,0,18-25
CUST00882,42,Female,64500.0,Dry,7.0,0.52,260.0,0,36-45
CUST06430,29,Female,42000.0,Combination,2.0,0.07,110.0,0,26-35
CUST08118,20,Male,104100.0,Combination,5.0,0.39,240.0,0,18-25
CUST06396,29,Female,122800.0,Sensitive,5.0,0.5,230.0,0,26-35
CUST09705,38,Female,35100.0,Normal,0.0,0.0,100.0,1,36-45
CUST08442,47,Female,61500.0,Oily,6.0,0.49,280.0,1,46-55
CUST04863,39,Male,52700.0,Normal,4.0,0.31,120.0,0,36-45
CUST05786,51,Male,43000.0,Oily,10.0,0.79,400.0,0,46-55
CUST05899,37,Female,37500.0,Dry,3.0,0.22,110.0,0,36-45
CUST00289,29,Female,27500.0,Oily,1.0,0.02,100.0,0,26-35
CUST05478,39,Female,43700.0,Dry,0.0,0.01,100.0,0,36-45
CUST08360,33,Female,87400.0,Combination,2.0,0.14,170.0,1,26-35
CUST02624,34,Female,37200.0,Combination,1.0,0.14,100.0,1,26-35
CUST05994,29,Male,24700.0,Normal,5.0,0.42,150.0,0,26-35
CUST00477,44,Male,27300.0,Combination,2.0,0.18,100.0,1,36-45
CUST07945,30,Male,30600.0,Combination,9.0,0.78,310.0,1,26-35
CUST09189,29,Male,16000.0,Sensitive,5.0,0.45,140.0,1,26-35
CUST03827,41,Female,38600.0,Dry,8.0,0.68,250.0,0,36-45
CUST03661,32,Female,30100.0,Oily,2.0,0.15,110.0,0,26-35
CUST03039,23,,53100.0,Sensitive,8.0,0.67,260.0,1,18-25
CUST00738,41,Male,68400.0,Oily,4.0,0.33,200.0,0,36-45
CUST03188,24,Male,19800.0,Oily,2.0,0.21,100.0,1,18-25
CUST04939,40,Female,61200.0,Normal,4.0,0.34,170.0,0,36-45
