Id,sex,age_group,status,tenure,total,region,income,purchased,quantity
9017,Female,36-45,Active,24.0,960.0,North,48400.0,1,1
428,Female,46-55,Inactive,65.0,2930.0,South,75500.0,0,2
654,Male,18-25,Active,85.0,3200.0,East,43600.0,0,8
8653,Female,46-55,New,40.0,830.0,West,28000.0,1,1
7537,Female,36-45,New,49.0,1740.0,West,50400.0,0,3
7801,Male,36-45,Active,54.0,1050.0,North,29800.0,0,6
5112,Female,26-35,Active,107.0,2600.0,East,35000.0,1,7
4984,Male,36-45,Active,11.0,790.0,East,82100.0,1,3
5462,Male,36-45,Active,101.0,6610.0,South,69300.0,1,11
8544,Female,36-45,Inactive,93.0,2560.0,North,44500.0,0,5
7728,Male,56+,Active,117.0,1260.0,North,24100.0,1,8
5255,Female,18-25,Active,119.0,2560.0,North,52600.0,1,10
2169,Male,26-35,Inactive,,1160.0,,50300.0,0,3
612,Female,18-25,Inactive,2.0,40.0,,31700.0,1,1
7307,Male,26-35,Active,71.0,990.0,South,28500.0,1,2
8515,Male,26-35,Active,100.0,5040.0,,75400.0,1,12
7305,Female,46-55,New,23.0,990.0,South,59200.0,1,1
4594,Male,46-55,Inactive,63.0,3690.0,West,69600.0,0,7
3380,Female,46-55,Active,87.0,4020.0,South,60300.0,0,4
9783,Female,26-35,Inactive,119.0,2650.0,North,39800.0,0,5
555,Male,46-55,New,80.0,3110.0,West,54900.0,0,7
2679,Female,26-35,Active,33.0,840.0,South,51100.0,1,3
512,Female,46-55,New,113.0,2690.0,North,61300.0,1,11
8499,Female,46-55,New,83.0,3650.0,South,66800.0,1,8
8340,Female,26-35,Active,71.0,1120.0,South,40200.0,1,9
968,Male,56+,Active,81.0,1000.0,South,32100.0,0,6
9675,Male,36-45,Active,78.0,3560.0,West,56200.0,1,7
9723,Female,26-35,New,44.0,2550.0,South,74100.0,0,6
9597,Male,26-35,Inactive,111.0,7960.0,West,78200.0,1,8
5268,Female,18-25,Active,79.0,,North,43200.0,1,6
4112,Female,26-35,New,,120.0,West,23800.0,0,0
6706,Female,26-35,Inactive,8.0,140.0,South,36200.0,1,2
4302,Female,36-45,New,89.0,2520.0,West,32400.0,1,6
3028,Female,26-35,Active,35.0,3190.0,,100200.0,1,2
4099,Female,56+,Active,111.0,1370.0,,15000.0,1,9
3890,Male,18-25,New,55.0,1490.0,West,48600.0,0,3
2454,Female,36-45,Active,31.0,1180.0,South,51900.0,1,1
4242,Female,18-25,New,21.0,440.0,North,25000.0,0,2
9975,Female,18-25,New,36.0,1480.0,South,74900.0,1,3
8488,Male,18-25,Active,98.0,4410.0,North,,1,8
1110,Male,26-35,Active,102.0,2390.0,West,44800.0,1,11
6437,Female,26-35,New,24.0,550.0,West,34000.0,0,5
8257,Female,26-35,Inactive,89.0,2320.0,South,,0,5
1039,Male,36-45,New,106.0,2820.0,East,51800.0,0,8
1195,Female,36-45,New,25.0,900.0,South,46900.0,0,3
4383,Male,36-45,Active,46.0,940.0,South,27500.0,1,6
4276,Male,36-45,Active,67.0,3150.0,South,49000.0,0,5
7208,Male,18-25,Active,34.0,2240.0,West,79200.0,0,1
9886,Female,18-25,Inactive,70.0,3470.0,West,56000.0,1,4
9011,Male,18-25,Active,111.0,2080.0,East,27600.0,1,13
2541,Female,26-35,Active,53.0,3570.0,South,68600.0,1,3
935,Female,26-35,Active,112.0,2380.0,West,42700.0,1,12
1942,Female,26-35,Active,92.0,3110.0,North,54700.0,1,8
8269,Female,18-25,New,106.0,3120.0,East,,1,5
395,Male,36-45,Inactive,12.0,430.0,West,51400.0,0,2
2518,Male,26-35,Active,44.0,2640.0,South,85000.0,1,2
7672,Male,26-35,Inactive,55.0,1230.0,South,52200.0,1,7
9203,Male,26-35,Active,109.0,2120.0,East,22900.0,1,10
3705,Male,18-25,New,31.0,1030.0,West,36100.0,0,6
9982,Male,26-35,Active,78.0,890.0,North,23400.0,1,3
9725,Female,26-35,Active,15.0,230.0,North,,1,2
1298,Male,46-55,New,95.0,1970.0,South,40700.0,1,12
9733,Female,26-35,Active,111.0,2990.0,West,61200.0,1,12
1163,Female,26-35,Active,74.0,1560.0,West,41500.0,1,6
4293,Male,36-45,New,71.0,1100.0,South,30700.0,1,5
7227,Male,26-35,New,114.0,2340.0,East,48400.0,1,10
1528,Female,36-45,Inactive,3.0,60.0,North,37100.0,0,1
9028,Female,18-25,Active,114.0,3290.0,West,30200.0,1,8
3018,Male,26-35,Active,102.0,5200.0,East,60100.0,1,8
6990,Male,36-45,Active,51.0,1550.0,South,35900.0,1,5
59,Male,36-45,Active,31.0,370.0,South,28300.0,1,2
9967,Male,36-45,Active,5.0,390.0,North,97300.0,1,1
8052,Female,26-35,New,31.0,580.0,South,31100.0,0,2
3626,Female,36-45,Inactive,93.0,4090.0,South,46100.0,0,5
8650,Female,18-25,New,65.0,5900.0,North,110300.0,1,4
6322,Male,36-45,Active,68.0,2290.0,East,51000.0,1,3
3652,Male,26-35,Active,45.0,1600.0,West,38300.0,1,0
6084,Male,46-55,New,67.0,,North,29900.0,0,5
8351,Female,26-35,Active,79.0,3470.0,North,54900.0,1,6
7157,Female,36-45,Active,109.0,2230.0,North,22100.0,1,8
7608,Male,18-25,Active,49.0,760.0,South,24100.0,1,3
9939,Female,26-35,Inactive,72.0,2160.0,,58400.0,0,6
677,Female,26-35,Inactive,94.0,1930.0,South,25900.0,1,7
3648,Male,46-55,Inactive,49.0,910.0,South,30300.0,0,3
3722,Female,26-35,Inactive,10.0,,North,23800.0,0,1
7464,Female,26-35,Active,,2570.0,West,71500.0,0,10
9539,Female,18-25,New,111.0,4780.0,South,57900.0,0,5
6218,Female,26-35,Inactive,64.0,1370.0,South,41800.0,0,5
3405,Female,18-25,Active,17.0,290.0,East,23900.0,1,1
9980,Male,26-35,New,120.0,6540.0,North,55600.0,0,14
2158,Male,36-45,New,83.0,1500.0,,18700.0,0,10
4356,Female,46-55,New,3.0,120.0,East,48500.0,1,0
6438,Male,46-55,Active,76.0,4100.0,West,86200.0,1,5
5245,Female,46-55,New,119.0,4660.0,North,49900.0,1,13
9499,Female,26-35,New,83.0,2160.0,North,38800.0,1,7
867,Female,18-25,New,89.0,4660.0,South,58100.0,1,3
3232,Male,36-45,Active,41.0,1910.0,East,55100.0,1,4
7891,Female,18-25,Active,87.0,1700.0,South,22600.0,0,7
4608,Male,36-45,Active,96.0,2420.0,West,41200.0,0,8
4300,Female,36-45,Active,105.0,,North,69100.0,1,4
6955,Female,36-45,Active,105.0,1550.0,West,29000.0,1,10
4817,Male,36-45,Active,12.0,320.0,North,29800.0,1,1
6910,Male,36-45,Inactive,21.0,210.0,North,25900.0,0,4
9619,Female,26-35,Inactive,5.0,70.0,East,19800.0,0,2
5332,Female,36-45,Active,97.0,1270.0,South,17200.0,1,7
1767,Female,36-45,Active,95.0,4080.0,North,74500.0,1,3
8178,Female,26-35,Active,52.0,1350.0,South,55600.0,1,2
9740,Female,26-35,Active,24.0,,South,37100.0,1,3
8845,Female,26-35,New,94.0,2970.0,North,,1,7
7912,Male,36-45,Active,89.0,,West,27600.0,1,9
1211,Female,36-45,Active,82.0,980.0,North,21800.0,1,9
7921,Female,26-35,Active,48.0,1680.0,South,39300.0,1,9
2317,Male,46-55,Inactive,55.0,3070.0,East,73400.0,0,8
2233,Male,18-25,Inactive,3.0,40.0,North,28900.0,0,3
2056,Female,36-45,New,45.0,1200.0,North,31000.0,0,5
8558,Female,26-35,Active,49.0,1140.0,West,30300.0,0,0
9714,Female,26-35,Active,9.0,120.0,West,30200.0,0,3
4884,Male,18-25,Inactive,90.0,2500.0,East,49300.0,0,4
4685,Female,26-35,Active,3.0,90.0,West,38200.0,1,0
3013,Female,56+,Inactive,6.0,200.0,East,45600.0,1,0
7062,Male,18-25,Active,12.0,240.0,South,21400.0,1,0
618,Male,36-45,Inactive,16.0,95039.53032835071,North,31800.0,1,2
8455,Male,46-55,New,32.0,490.0,North,30700.0,1,9
5274,Female,36-45,Active,103.0,2950.0,West,51500.0,1,9
1892,Female,18-25,Inactive,4.0,130.0,North,38800.0,0,1
8564,Male,18-25,New,37.0,920.0,West,36600.0,1,4
767,Male,26-35,Inactive,55.0,570.0,South,19400.0,0,8
2508,Female,26-35,Inactive,77.0,1510.0,South,23900.0,0,4
5327,Female,26-35,Active,88.0,650.0,South,19300.0,1,9
5352,Female,36-45,New,37.0,1230.0,South,61700.0,0,5
1145,Male,18-25,Inactive,51.0,1370.0,North,27700.0,0,13
5031,Male,46-55,Inactive,116.0,7520.0,North,66500.0,1,14
2693,Female,56+,Active,93.0,2430.0,South,66000.0,0,4
463,Female,18-25,Active,114.0,8730.0,North,80400.0,0,6
6847,Male,26-35,New,61.0,2330.0,East,41600.0,1,8
4036,Male,36-45,New,56.0,990.0,North,32000.0,0,5
6631,Female,18-25,New,15.0,1250.0,South,136200.0,0,1
7667,Female,26-35,Active,93.0,2730.0,South,53500.0,1,7
4271,Female,46-55,Inactive,109.0,1390.0,East,15300.0,1,14
7064,Male,36-45,Inactive,65.0,810.0,East,30700.0,1,3
5904,Female,56+,Active,51.0,930.0,South,21600.0,0,8
8330,Female,26-35,Active,120.0,6320.0,North,57700.0,1,4
5171,Female,26-35,New,81.0,6560.0,South,108400.0,1,6
9372,Male,56+,Active,16.0,660.0,North,50500.0,0,3
7150,Female,18-25,Active,61.0,1160.0,North,40000.0,1,5
829,Female,36-45,Active,107.0,1830.0,South,42200.0,0,10
6544,Female,46-55,Active,91.0,5180.0,West,61500.0,1,9
8879,Male,26-35,Inactive,112.0,2750.0,North,34800.0,1,10
2459,Male,46-55,New,88.0,940.0,South,24600.0,1,11
3528,Male,18-25,Active,90.0,3440.0,South,43200.0,1,5
5796,Female,36-45,Active,42.0,,North,52100.0,0,3
5929,Female,26-35,New,105.0,3250.0,West,48100.0,1,13
7663,Female,18-25,Inactive,94.0,4090.0,East,54700.0,1,9
7153,Female,36-45,Active,20.0,670.0,West,52500.0,1,1
2883,Female,26-35,Active,96.0,2360.0,East,40600.0,1,8
4210,Male,26-35,New,94.0,3160.0,West,36300.0,1,6
21,Female,18-25,Inactive,74.0,1260.0,East,32400.0,1,5
4865,Female,18-25,Active,59.0,830.0,North,23100.0,1,6
2626,Male,36-45,New,43.0,1390.0,South,35400.0,1,6
4703,Male,36-45,New,41.0,3940.0,South,100200.0,0,5
1766,Male,18-25,Active,14.0,380.0,East,46400.0,1,2
8038,Female,36-45,Active,75.0,2550.0,East,34900.0,0,6
1296,Male,46-55,Active,76.0,1530.0,West,41600.0,1,4
3814,Male,36-45,Active,0.0,0.0,East,61500.0,1,1
592,Male,46-55,Active,24.0,750.0,South,32800.0,0,1
1407,Female,36-45,Active,85.0,,East,76600.0,1,12
222,Female,36-45,Active,60.0,570.0,East,22500.0,1,2
5666,Female,46-55,Active,52.0,2760.0,North,54600.0,0,6
7854,Female,26-35,New,58.0,730.0,East,18100.0,1,5
7037,Male,56+,Active,38.0,1270.0,West,47300.0,1,5
859,Male,36-45,New,24.0,1900.0,North,87500.0,1,0
1826,Male,26-35,New,87.0,2220.0,West,28900.0,1,7
2827,Female,46-55,Active,119.0,1440.0,South,20900.0,0,7
4699,Female,26-35,New,111.0,1900.0,West,37000.0,1,8
4467,Male,18-25,New,1.0,30.0,South,40600.0,1,1
5509,Female,18-25,Active,93.0,3260.0,North,70600.0,1,7
9244,Male,46-55,New,66.0,1630.0,East,65300.0,0,7
2761,Female,46-55,Active,39.0,620.0,West,,0,3
7334,Female,46-55,Inactive,17.0,760.0,North,83300.0,0,1
1656,Male,36-45,Active,104.0,6110.0,South,59100.0,1,11
995,Female,46-55,Active,46.0,2680.0,North,67500.0,1,4
7500,Male,26-35,Active,103.0,2120.0,North,40500.0,1,10
731,Male,26-35,Active,30.0,720.0,North,42200.0,1,2
9978,Female,26-35,Active,49.0,920.0,East,26000.0,1,1
4620,Female,18-25,Active,90.0,2310.0,,31100.0,1,5
6605,Female,36-45,New,58.0,600.0,West,21600.0,1,7
5571,Male,26-35,Active,21.0,480.0,East,40100.0,1,4
2708,Male,18-25,Active,87.0,1570.0,North,21300.0,1,10
8655,Male,46-55,Active,98.0,2520.0,East,42800.0,1,11
3035,Female,18-25,Active,31.0,900.0,West,37900.0,0,3
5738,Female,56+,Active,50.0,1130.0,West,51700.0,0,4
9612,Female,46-55,New,112.0,4470.0,West,61400.0,1,6
466,Female,46-55,Active,12.0,770.0,North,78100.0,1,3
9233,Female,36-45,Active,8.0,490.0,South,81500.0,0,3
6818,Male,18-25,New,104.0,5240.0,North,53300.0,0,8
9012,Female,36-45,New,61.0,880.0,South,18600.0,1,7
158,Female,46-55,Active,80.0,1320.0,North,26700.0,0,5
7773,Male,36-45,New,110.0,1460.0,North,31200.0,0,3
7676,Female,26-35,Active,19.0,600.0,South,34400.0,1,1
3210,Male,46-55,Inactive,42.0,2530.0,West,77400.0,1,3
186,Female,18-25,Inactive,15.0,1160.0,West,79900.0,0,1
1003,Male,46-55,Active,11.0,230.0,South,38200.0,1,4
5264,Female,26-35,Inactive,71.0,590.0,West,15200.0,1,8
7708,Female,26-35,Active,26.0,2270.0,West,88500.0,0,2
401,Male,56+,New,61.0,1800.0,East,59600.0,0,5
3152,Female,46-55,Inactive,104.0,2890.0,South,71500.0,1,7
9350,Male,46-55,New,7.0,160.0,West,34400.0,0,2
3334,Male,26-35,Active,35.0,1520.0,East,46600.0,0,6
9633,Male,26-35,Active,98.0,5100.0,East,54700.0,1,5
6142,Male,26-35,New,2.0,80.0,East,52600.0,1,1
1982,Male,26-35,Active,46.0,980.0,East,25200.0,1,2
6365,Female,26-35,Active,30.0,560.0,South,33000.0,1,4
3339,Male,36-45,Active,45.0,690.0,West,25600.0,1,2
1865,Female,26-35,Active,72.0,,West,,0,9
1251,Male,26-35,New,97.0,,West,62000.0,0,11
9805,Male,18-25,Active,82.0,2750.0,West,46800.0,1,6
5072,Male,46-55,Active,81.0,720.0,South,,1,9
60,Male,56+,Inactive,105.0,2560.0,North,52400.0,0,1
8652,Female,46-55,Active,104.0,2530.0,South,33000.0,1,5
1114,Female,26-35,Active,1.0,20.0,East,29400.0,0,0
8452,Male,56+,Active,34.0,600.0,West,37600.0,0,4
3556,Female,18-25,Inactive,84.0,3570.0,South,68000.0,0,1
1329,Male,46-55,Active,62.0,,East,57800.0,1,2
9249,Female,36-45,Active,110.0,1310.0,North,28600.0,0,13
6741,Female,36-45,Active,90.0,3720.0,South,42000.0,1,5
2234,Female,18-25,Active,63.0,1640.0,East,39900.0,1,6
9080,Male,26-35,Active,5.0,,South,54100.0,1,3
4930,Male,26-35,New,96.0,2110.0,East,,1,4
8584,Male,56+,Active,1.0,50.0,East,51500.0,0,0
5580,Female,26-35,Inactive,105.0,3810.0,,48000.0,0,9
7631,Female,36-45,Active,96.0,1220.0,South,21800.0,1,8
4611,Female,18-25,New,79.0,800.0,West,,1,13
1551,Male,18-25,New,35.0,790.0,South,55000.0,1,5
1010,Female,46-55,Active,42.0,1130.0,East,29100.0,0,1
5012,Female,26-35,New,97.0,6580.0,South,79800.0,1,3
4322,Female,36-45,Active,108.0,2030.0,South,34200.0,0,6
6488,Female,56+,Active,49.0,830.0,North,35600.0,1,6
4054,Male,46-55,New,25.0,850.0,East,57500.0,0,4
4405,Female,56+,Active,48.0,860.0,South,26700.0,1,2
2702,Female,36-45,Active,98.0,1650.0,South,26500.0,1,3
2111,Female,26-35,Active,30.0,830.0,West,55200.0,1,2
6667,Female,36-45,New,19.0,550.0,East,33100.0,1,2
8143,Male,56+,Active,104.0,5850.0,East,59300.0,1,6
7503,Male,18-25,Active,66.0,1640.0,South,27400.0,0,9
1196,Male,36-45,Active,18.0,260.0,North,30500.0,1,0
9601,Female,26-35,Active,36.0,1290.0,South,37300.0,1,3
880,Female,46-55,New,114.0,1390.0,,20300.0,0,10
4378,Male,36-45,Active,26.0,350.0,West,22500.0,1,5
2524,Female,26-35,New,45.0,480.0,West,15100.0,1,3
3316,Male,26-35,Active,100.0,2560.0,South,32500.0,1,12
4368,Female,46-55,Active,,1590.0,North,52200.0,1,1
7564,Male,36-45,Active,43.0,820.0,East,34500.0,1,5
2019,Female,36-45,Active,100.0,2830.0,North,50700.0,1,7
4914,Female,26-35,Active,57.0,3430.0,West,123900.0,1,6
5157,Male,26-35,New,72.0,4260.0,South,77800.0,1,3
884,Female,46-55,New,59.0,1950.0,West,36600.0,1,6
6082,Male,36-45,Active,47.0,1380.0,West,40400.0,1,2
4540,Male,46-55,Active,6.0,270.0,West,61400.0,1,1
4834,Female,26-35,New,33.0,1090.0,East,46100.0,1,5
212,Female,26-35,Active,37.0,840.0,East,25600.0,1,8
5020,Male,26-35,Active,29.0,490.0,South,30400.0,0,0
6007,Female,46-55,Inactive,9.0,330.0,South,47100.0,0,0
5641,Male,18-25,Active,26.0,1100.0,West,60200.0,1,1
9921,Male,18-25,New,,2340.0,West,52800.0,1,13
9874,Male,26-35,New,119.0,1380.0,East,17600.0,1,14
9823,Female,18-25,Inactive,4.0,140.0,North,51400.0,0,2
1439,Female,36-45,Active,14.0,200.0,North,35900.0,0,1
468,Female,18-25,New,63.0,1570.0,South,43300.0,1,4
8301,Female,36-45,Active,120.0,1860.0,North,33100.0,1,10
4542,Male,56+,Active,111.0,4050.0,North,37900.0,1,7
9241,Male,36-45,New,65.0,4280.0,South,87600.0,1,3
8645,Male,36-45,New,50.0,1970.0,East,44200.0,1,5
697,Female,26-35,Active,35.0,610.0,North,37500.0,1,1
6523,Male,46-55,Active,104.0,3770.0,South,41400.0,1,9
9182,Male,36-45,Active,61.0,1620.0,North,30100.0,1,5
4353,Female,36-45,Active,49.0,2000.0,North,41600.0,0,8
6934,Female,36-45,New,69.0,1210.0,East,28500.0,1,4
1315,Male,18-25,Inactive,54.0,3120.0,North,119800.0,1,2
3026,Male,18-25,Active,68.0,2010.0,North,32800.0,1,5
2555,Male,56+,New,40.0,630.0,East,26400.0,0,2
4032,Male,36-45,Active,,1280.0,North,33500.0,1,11
4666,Male,26-35,New,84.0,2250.0,North,39300.0,1,8
915,Female,56+,Active,48.0,1740.0,North,51300.0,1,5
13,Female,18-25,Active,112.0,5960.0,North,80300.0,1,9
8892,Female,36-45,Active,80.0,2940.0,West,43200.0,1,9
6484,Female,18-25,Active,63.0,680.0,North,23400.0,1,5
1537,Female,26-35,Active,66.0,2960.0,East,77300.0,1,12
737,Male,26-35,Active,101.0,2510.0,North,46600.0,1,9
5145,Male,26-35,Active,5.0,70.0,North,39600.0,0,1
8690,Female,18-25,Active,9.0,100.0,South,25100.0,1,3
454,Male,18-25,Active,52.0,2830.0,West,55700.0,1,6
5266,Male,18-25,Active,32.0,670.0,North,33000.0,0,4
928,Female,46-55,Active,49.0,1010.0,East,39000.0,1,6
2836,Female,18-25,Active,50.0,730.0,West,15000.0,0,5
4485,Female,26-35,Active,26.0,430.0,South,22900.0,0,0
2200,Female,36-45,Inactive,80.0,1540.0,West,28800.0,1,7
8414,Male,18-25,Active,46.0,1470.0,West,58400.0,1,1
38,Female,36-45,Active,64.0,2340.0,West,50900.0,1,5
5803,Female,26-35,Inactive,83.0,1070.0,West,22100.0,0,6
9214,Male,26-35,Active,44.0,580.0,South,21600.0,0,6
7696,Female,46-55,Inactive,79.0,4400.0,South,79200.0,1,8
3974,Male,26-35,Active,15.0,210.0,South,30000.0,1,1
4534,Female,26-35,Inactive,68.0,2700.0,West,49800.0,1,9
941,Male,36-45,Inactive,111.0,2980.0,East,34200.0,0,12
7259,Female,26-35,Active,24.0,1090.0,North,50800.0,1,1
9057,Female,36-45,Inactive,69.0,1230.0,East,44100.0,0,5
8828,Female,26-35,Inactive,101.0,3040.0,West,53800.0,1,10
8562,Male,36-45,Active,110.0,,South,35000.0,1,6
2184,Male,36-45,New,85.0,2920.0,South,38600.0,0,5
3111,Male,26-35,Active,38.0,910.0,North,39000.0,1,5
2276,Male,26-35,Inactive,113.0,4350.0,North,64600.0,1,5
739,Male,36-45,Active,108.0,1760.0,West,37600.0,1,10
539,Male,26-35,Active,90.0,1110.0,East,27500.0,1,8
4726,Male,36-45,New,67.0,2130.0,South,33700.0,0,8
2151,Female,18-25,Inactive,30.0,510.0,West,32500.0,0,0
1401,Male,46-55,Active,20.0,730.0,South,65600.0,1,4
4111,Male,56+,Active,57.0,3090.0,South,61000.0,0,11
5182,Male,46-55,New,49.0,1110.0,South,38800.0,1,3
3015,Male,26-35,New,99.0,2960.0,West,36100.0,1,8
4230,Male,26-35,Active,28.0,930.0,South,35800.0,1,2
7580,Male,26-35,Active,88.0,,,81400.0,1,1
7039,Female,18-25,New,66.0,2270.0,North,36200.0,1,5
3942,Male,26-35,Inactive,88.0,1110.0,North,17300.0,0,4
8832,Female,46-55,Inactive,92.0,1030.0,South,24000.0,0,6
8029,Female,36-45,Active,79.0,1490.0,North,32500.0,1,6
2031,Male,18-25,Active,80.0,2940.0,North,58600.0,1,6
2484,Male,46-55,Inactive,20.0,1630.0,East,,0,1
4574,Male,26-35,Active,24.0,270.0,North,18200.0,0,2
3062,Male,56+,Active,69.0,2310.0,East,49700.0,1,5
4065,Male,26-35,Active,54.0,1530.0,West,33400.0,0,5
3519,Female,26-35,Active,,270.0,West,58300.0,0,2
8701,Male,36-45,New,50.0,2160.0,North,89700.0,0,3
9721,Female,26-35,Active,78.0,2610.0,North,37200.0,1,7
5860,Male,56+,Active,28.0,640.0,South,50000.0,1,1
7270,Male,36-45,New,110.0,8940.0,North,102700.0,1,9
2738,Female,56+,New,,1540.0,East,34100.0,0,3
4092,Female,36-45,Inactive,66.0,940.0,East,29100.0,1,3
4514,Male,36-45,Active,31.0,530.0,South,22200.0,0,5
4686,Male,56+,Active,26.0,460.0,East,18100.0,0,2
7804,Female,36-45,Active,4.0,120.0,North,35300.0,1,2
8280,Male,26-35,Inactive,10.0,230.0,West,,0,0
7437,Male,26-35,New,13.0,320.0,South,45200.0,0,5
1740,Female,36-45,Inactive,82.0,1400.0,West,29600.0,0,5
2754,Male,18-25,Active,114.0,2690.0,West,52200.0,1,10
6452,Male,36-45,Inactive,44.0,1640.0,South,43400.0,1,5
8278,Female,36-45,Inactive,,3350.0,South,101100.0,1,5
6088,Male,18-25,New,94.0,2520.0,West,42200.0,1,11
1887,Male,56+,Inactive,84.0,4390.0,West,55300.0,1,12
6058,Female,36-45,New,112.0,1940.0,North,21900.0,1,7
7788,Female,18-25,New,111.0,3080.0,South,28100.0,1,7
4066,Female,36-45,Active,42.0,820.0,North,,1,5
6979,Female,46-55,Active,22.0,450.0,North,38400.0,1,4
5034,Female,18-25,Active,109.0,3200.0,West,69100.0,1,8
1564,Female,18-25,Active,56.0,970.0,North,23800.0,1,8
6682,Female,36-45,Active,-5.0,1910.0,West,24000.0,1,13
3510,Male,46-55,Inactive,23.0,350.0,West,32700.0,1,1
9647,Male,46-55,Active,105.0,4610.0,South,50700.0,0,11
6552,Male,36-45,Active,85.0,3530.0,West,75000.0,1,7
8140,Male,26-35,Inactive,100.0,3910.0,South,55000.0,0,8
8566,Male,36-45,Active,15.0,460.0,East,32700.0,1,0
2923,Male,18-25,Active,103.0,3300.0,East,45800.0,0,12
2292,Female,36-45,Active,48.0,1440.0,West,39600.0,1,6
6341,Female,36-45,Inactive,38.0,1150.0,North,45200.0,0,3
4278,Female,18-25,Active,90.0,2730.0,South,47800.0,1,9
9312,Female,46-55,New,15.0,540.0,West,37500.0,0,1
3133,Male,26-35,Active,45.0,3320.0,East,94000.0,1,7
8067,Male,18-25,Active,84.0,3060.0,North,79500.0,1,7
6975,Female,56+,New,45.0,1350.0,North,35900.0,0,1
2110,Male,18-25,Active,79.0,1580.0,South,28800.0,1,5
4386,Female,36-45,New,97.0,3270.0,West,52000.0,0,3
8476,Male,26-35,Active,32.0,1830.0,,73900.0,1,5
1347,Male,36-45,Active,44.0,2690.0,North,91500.0,1,6
7149,Female,26-35,Inactive,41.0,610.0,East,15000.0,0,5
8985,Female,46-55,Active,23.0,630.0,North,36900.0,0,1
6212,Female,26-35,New,91.0,1100.0,South,18900.0,1,6
8149,Female,46-55,New,98.0,2690.0,East,62900.0,0,9
1792,Male,36-45,Active,19.0,710.0,East,37800.0,0,3
5215,Male,26-35,New,79.0,3120.0,East,53800.0,1,4
8746,Male,46-55,New,28.0,790.0,North,45600.0,0,1
9271,Male,18-25,Inactive,8.0,200.0,South,42700.0,0,1
9959,Male,18-25,New,81.0,3810.0,North,75300.0,0,12
6144,Female,56+,Active,18.0,230.0,West,21600.0,1,2
3990,Female,26-35,Active,25.0,380.0,North,18900.0,1,3
3882,Female,18-25,New,39.0,1070.0,West,31600.0,0,2
8497,Male,18-25,Active,35.0,360.0,East,24700.0,0,2
834,Female,36-45,Active,65.0,2530.0,West,42700.0,1,9
6556,Male,18-25,Active,109.0,,West,37400.0,1,14
7458,Female,36-45,Inactive,104.0,840.0,South,15000.0,0,9
8050,Female,26-35,Inactive,11.0,,East,15000.0,1,1
5156,Male,46-55,New,4.0,60.0,East,19900.0,0,0
64,Female,18-25,New,87.0,8160.0,West,94500.0,1,10
5080,Female,18-25,Active,118.0,2280.0,North,28500.0,0,11
3678,Female,26-35,New,53.0,2220.0,South,56700.0,0,3
3051,Female,18-25,Active,43.0,1220.0,East,,1,5
9961,Female,36-45,Active,5.0,110.0,North,53600.0,1,0
4382,Male,26-35,New,107.0,2200.0,South,31700.0,0,6
4503,Female,26-35,Inactive,70.0,2020.0,East,40300.0,0,7
6004,Male,18-25,Active,42.0,900.0,North,36800.0,1,6
9081,Female,36-45,Active,85.0,1440.0,North,19600.0,1,11
2856,Female,36-45,Active,55.0,1030.0,West,22800.0,1,4
4123,Female,26-35,New,36.0,400.0,North,22100.0,0,2
3298,Female,26-35,Active,83.0,2460.0,West,30400.0,0,3
9373,Female,36-45,Active,16.0,490.0,North,34300.0,1,4
9803,Female,36-45,Active,6.0,60.0,,22100.0,0,1
1198,Female,18-25,Inactive,81.0,2390.0,West,31900.0,1,5
2214,Female,46-55,Active,94.0,1610.0,South,33200.0,0,9
6337,Male,18-25,Active,45.0,620.0,East,18600.0,1,4
5007,Female,26-35,New,68.0,1660.0,South,26800.0,1,3
7592,Female,26-35,Active,82.0,2820.0,North,79700.0,1,8
1430,Male,46-55,New,9.0,530.0,North,82500.0,0,3
4419,Male,26-35,Active,73.0,,West,52000.0,1,5
6409,Female,46-55,Active,116.0,3430.0,East,43900.0,1,4
8613,Female,26-35,Active,57.0,1400.0,East,54800.0,0,6
2971,Female,18-25,New,79.0,2380.0,West,39000.0,1,3
6154,Male,26-35,Active,99.0,3910.0,South,41600.0,1,13
6449,Female,18-25,Active,61.0,1670.0,East,39600.0,1,6
1154,Male,36-45,New,63.0,410.0,North,15000.0,0,3
2755,Female,56+,New,21.0,410.0,North,43100.0,0,0
4225,Male,26-35,Active,51.0,880.0,South,29400.0,1,6
4717,Male,36-45,Inactive,67.0,1640.0,South,57300.0,1,7
7581,Male,18-25,Inactive,12.0,290.0,,39500.0,0,0
6909,Female,26-35,Inactive,94.0,2320.0,North,56700.0,1,10
3001,Female,26-35,Inactive,48.0,580.0,South,26900.0,1,5
4047,Male,56+,Inactive,113.0,4270.0,West,44900.0,0,10
6436,Male,36-45,Active,72.0,3390.0,South,55200.0,1,4
5004,Male,46-55,Active,113.0,6230.0,North,68900.0,1,9
4140,Female,46-55,Inactive,72.0,810.0,East,25200.0,0,7
5877,Female,46-55,Inactive,23.0,450.0,South,37100.0,1,6
606,Female,18-25,Active,67.0,2250.0,,80900.0,0,5
5640,Female,26-35,Active,29.0,1530.0,West,58400.0,1,1
5278,Female,46-55,Inactive,31.0,810.0,East,31100.0,0,3
